SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1648507075,9300.5,20220328 16:37:54,16:37:54,5,1,30,1.2375,1.165834725,8.525348787,1999.999,28.67951263,1648507067,0.003467844,3.467843571,22.34801365,382.4101935,220.2363762,18.09577278,31.42082198,0.240754276,2.644810305,0.229207929,0.144246192,470.2099337,26.68560859,26.68560859,3.513600781,74.44176759,2.314555867,3.109216697,1.199044914,-152.9319015,-293.8643198,-23.65803483,-0.244322377,22.14477808,3.389924396,22.34801365,410.5489013,393.3612606,-0.002168819,87.57287679,3.467843571,25.69961741,28.22638606,8.81711E-05,101.4973109,0,0,1,0,39523.53119,2460.543871,1968.435097,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648507067,382.4101935,399.9913226,28.16952903,25.69866452,381.8831935,28.03852903,399.9934194,82.11527097,0.049960281,24.62466129,25.0005129,999.9,0,0,9003.87,2460.543871,0.230992,-17.70337419,393.3880645,410.5416774,2.517973548,399.9913226,25.69866452,2.317017419,2.110251935,19.79519677,18.29677419,1648507094,16:38:13,1648507092,1648507094,21,0.109,-0.003,0.527,0.131,400,26,0.38,0.03,399.9966557,-0.031970386,0.038761518,1,382.2903934,-0.007976732,0.044966756,1,0.239334037,0.004752776,0.002128639,1,3,3,3/3,2.66101,2.68193,0.0728382,0.0752816,0.104525,0.0963994,26956.4,24352.9,28473.3,25225.5,34451.6,31298.1,41783.7,37233,1.80155,1.84538,0.0112914,0,24.8263,26.2297,49.78,32.891,30.4411,54.2101,20.0601,1,0.599525,3.52563,20.2781,5.25353,11.9441,4.99345,3.299,9999,680.7,6496.7,9999,2.37508,2.92137,1.87407,1.87855,1.87682,1.8782,1.87241,1.87881,1.775,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.527,0.131,0.131992831,0.000723023,-1.21059E-08,-2.82691E-11,-0.067562053,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,6.1,6.1,1.0791,2.55737,1.44775,2.37915,1.54541,2.32422,36.5996,24.0087,18,399.979,455.126,22.0826,34.2752,30.0003,34.6572,34.6515,21.5483,25.6391,36.31,21.9854,400,25.6544,98.2025,97.3086
21,1648507781,10007,20220328 16:49:41,16:49:41,5,1,30,1.2375,1.165834725,9.081521326,0,27.21120356,1648507773,9.39714E-06,0.009397141,-0.703873709,400.4986667,2174.653998,178.669546,32.90496557,0.000623938,2.643543013,0.000623856,0.000389917,-0.043716571,24.75540309,24.75540309,3.133603863,61.71337998,1.93419674,3.134161085,1.199407124,-0.414413923,0.424265245,0.03386474,-5.0786E-07,-0.453249858,-0.004034249,-0.703873709,409.7206352,410.2607091,0.023201288,88.02963569,0.009397141,23.53151843,23.5416,-5.77718E-06,105.07,0,0,1,0,39479.23944,-0.2287628,-0.18301024,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648507773,400.4986667,400.0025333,23.54183333,23.54613,400.0216667,23.44383333,275.0463667,82.11001667,0.049971147,24.75838,24.99309667,999.9,0,0,8998.312,-0.2287628,0.28874,0.5460907,410.2027,409.6480333,-0.011180814,400.0025333,23.54613,1.932456667,1.933374667,16.9015,16.90899,1648507807,16:50:07,1648507807,1648507799,22,-0.05,0.008,0.477,0.098,400,23,0.85,0.19,399.9943607,0.050335272,0.084260142,1,400.5577869,-0.105131676,0.029368833,0,0.000368702,0.000464897,0.001329663,1,2,3,2/3,2.26413,2.6804,0.0754085,0.0751993,0.092126,0.090556,26868.1,24340.1,28459.8,25210.9,34911.1,31484.1,41762.2,37214,1.49733,1.47665,-0.0267625,0,25.4423,26.4991,50.952,32.982,31.3157,54.2101,27.3678,0.5,0.620788,2.00907,20.3041,5.25832,11.9441,4.9933,3.299,9999,680.9,6505,9999,2.41656,2.94325,1.87408,1.87852,1.8768,1.87819,1.87238,1.87881,0,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.477,0.098,0.241349185,0.000723023,-1.21059E-08,-2.82691E-11,-0.070899156,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,11.5,11.5,0.784912,2.55127,0.947266,2.10205,0.996094,2.30469,36.5523,24.0262,18,260.425,255.487,24.1253,34.5875,30,35.0024,35.0061,15.6469,36.9779,39.2233,24.1316,400,23.5786,98.1536,97.2563
22,1648508172,10398,20220328 16:56:12,16:56:12,5,1,30,1.2375,1.165834725,9.076610054,39.99998,27.22371101,1648508164,1.4775E-05,0.014774973,-0.180588447,400.0568065,680.86196,55.93681567,32.86702027,0.00098365,2.644981779,0.000983447,0.000614672,7.790435615,24.78431046,24.78431046,3.139018444,62.0671217,1.942910577,3.130337809,1.196107866,-0.651576288,-6.611517482,-0.527465038,-0.000123193,-0.042374061,0.022010382,-0.180588447,409.7033511,409.8329636,0.00671655,89.0867803,0.014774973,23.62318631,23.63903297,-8.96183E-06,104.3605387,0,0,1,0,39512.01133,40.76627742,32.61302194,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648508164,400.0568065,400.0201935,23.64907419,23.62563548,399.6188065,23.54607419,275.0559677,82.10591613,0.049967081,24.73794516,25.00479677,999.9,0,0,9005.726129,40.76627742,0.28874,0.075223851,409.7858065,409.6994839,0.021537777,400.0201935,23.62563548,1.941573548,1.939803871,16.97572581,16.96135806,1648508210,16:56:50,1648508210,1648508194,23,-0.038,0.002,0.438,0.103,400,24,0.73,0.35,400.0089,0.010456238,0.106195841,1,400.0869667,0.055302028,0.03086852,1,-0.000463837,0.000610964,0.001310501,1,3,3,3/3,2.26402,2.68033,0.0753565,0.0751835,0.0923701,0.0907966,26874.7,24344.9,28464.8,25215.1,34908.2,31480.3,41770.3,37219.3,1.49735,1.47815,-0.0248551,0,25.4166,26.4548,48.974,33.052,30.221,54.3902,27.0753,0.5,0.61221,1.97295,20.3038,5.25712,11.9441,4.99275,3.299,9999,681,6509.4,9999,2.41621,2.94464,1.87397,1.8785,1.87668,1.87808,1.87229,1.87881,0.0355,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.438,0.103,0.191438389,0.000723023,-1.21059E-08,-2.82691E-11,-0.062777739,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,6.1,6.2,0.784912,2.55005,0.947266,2.10205,0.996094,2.23145,36.5287,24.0175,18,260.287,256.012,24.1355,34.4767,29.9999,34.9577,34.9726,15.6507,33.0858,33.584,24.1301,400,23.6764,98.1718,97.271
23,1648509061,11286.5,20220328 17:11:00,17:11:00,5,1,30,1.2375,1.165834725,9.03773825,79.99996,27.32298147,1648509053,0.000103651,0.103651001,0.689001785,398.9294667,230.565521,18.94094698,32.77203739,0.006866238,2.644486688,0.00685635,0.004286106,17.85273017,24.8278032,24.8278032,3.147180388,62.08090988,1.943758006,3.131007599,1.203422382,-4.571009149,-12.30040798,-0.981739658,-0.000426615,0.935199085,0.099625339,0.689001785,409.7424826,408.5822182,0.036405774,89.04174525,0.103651001,23.55499327,23.66529011,6.04925E-06,104.3895125,0,0,1,0,39501.13657,93.42088,74.736704,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648509053,398.9294667,399.9928,23.66109667,23.55501,398.4364667,23.55809667,275.0621667,82.09998667,0.049967477,24.74152667,25.00349,999.9,0,0,9003.979333,93.42088,0.28874,-1.118831,408.5407,409.6420333,0.1065427,399.9928,23.55501,1.942613333,1.933866667,16.98418667,16.91300667,1648509086,17:11:25,1648509085,1648509086,24,0.055,0.001,0.493,0.103,400,24,0.76,0.32,400.01745,-0.099124201,0.089530893,1,398.87545,-0.049470408,0.042369574,1,0.006433459,0.001186358,0.00072628,1,3,3,3/3,2.26442,2.68034,0.0752012,0.0752007,0.092467,0.0906365,26885.6,24352.9,28471.2,25223.4,34912.9,31496,41780.5,37231.1,1.4984,1.47882,-0.0255853,0,25.4209,26.4632,46.777,33.143,29.0149,53.4602,27.524,0.5,0.59907,1.94341,20.3047,5.25697,11.9441,4.99275,3.29903,9999,681.2,6519.7,9999,2.41343,2.93255,1.87403,1.87851,1.87674,1.87817,1.87239,1.8788,0.071,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.493,0.103,0.153163403,0.000723023,-1.21059E-08,-2.82691E-11,-0.060646404,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,14.2,14.4,0.784912,2.54883,0.947266,2.10205,0.994873,2.32056,36.5759,24.0175,18,260.227,255.769,24.1306,34.3321,30.0001,34.8149,34.8309,15.6553,29.4559,27.2454,24.1288,400,23.6084,98.1952,97.3025
24,1648509821,12046.5,20220328 17:23:40,17:23:40,5,1,30,1.2375,1.165834725,8.988176242,119.99994,27.45026949,1648509813,0.000839543,0.83954347,3.576523395,395.714,285.6432218,23.46895032,32.51255936,0.056716085,2.656135748,0.056051785,0.035091402,28.06378091,24.81550621,24.81550621,3.144870829,61.8684485,1.952425845,3.155769851,1.192444984,-37.02386703,8.299952276,0.659941193,-0.000192653,3.584688003,0.813917796,3.576523395,409.4154138,405.4072121,0.001479144,88.99242543,0.83954347,22.87757329,23.77162527,-9.97164E-06,104.4213095,0,0,1,0,39727.60204,146.8539032,117.4831226,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648509813,395.714,399.975129,23.76319355,22.89654516,395.252,23.67319355,275.0515161,82.11183871,0.049922965,24.87346774,25.00117419,999.9,0,0,9059.193548,146.8539032,0.28874,-4.23293871,405.3820645,409.3475484,0.88353229,399.975129,22.89654516,1.952625806,1.880076452,17.06531613,16.46895806,1648509841,17:24:00,1648509838,1648509841,25,-0.032,-0.001,0.462,0.09,400,23,0.72,0.17,399.9919333,0.059563212,0.098123369,1,395.7549667,-0.099927758,0.030831243,1,0.053962734,0.001300998,0.000602561,1,3,3,3/3,2.26442,2.68073,0.0747546,0.0752272,0.0927665,0.0887993,26898.5,24352.7,28471.1,25223.9,34901.4,31560.1,41780.6,37231.7,1.4988,1.47812,-0.0312999,0,25.5153,26.5504,45.629,33.214,28.412,51.2101,27.1234,0.5,0.599456,1.92686,20.3052,5.25787,11.9441,4.99335,3.299,9999,681.4,6528.5,9999,2.40986,2.9313,1.87407,1.87851,1.87678,1.87819,1.87241,1.87881,0.1065,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.462,0.09,0.207989717,0.000723023,-1.21059E-08,-2.82691E-11,-0.059300312,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,12.3,12.2,0.784912,2.55615,0.947266,2.10205,0.994873,2.23145,36.5996,24.0175,18,260.311,255.37,24.2463,34.328,30.0001,34.7928,34.8056,15.6519,29.9901,23.5251,24.2412,400,22.9343,98.1951,97.3041
25,1648510204,12429.9,20220328 17:30:04,17:30:04,5,1,30,1.2375,1.165834725,8.939970458,259.99987,27.57485385,1648510196,0.001212361,1.212360862,7.825055687,391.1937419,229.2295508,18.83320783,32.13997941,0.082209854,2.652672399,0.08082023,0.050635539,63.52849494,24.96172136,24.96172136,3.17242836,62.61233039,1.978623825,3.160118482,1.193804535,-53.46511402,-9.320905485,-0.742719144,-0.000243703,7.605428202,1.18869933,7.825055687,409.2403932,400.7403879,-0.021906338,88.81040444,1.212360862,22.81912413,24.10948462,1.00764E-05,104.5387939,0,0,1,0,39651.93168,332.435871,265.9486968,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648510196,391.1937419,399.9964839,24.08294194,22.81760645,390.6667419,23.99294194,275.0429355,82.10878387,0.049942006,24.89654516,25.00005161,999.9,0,0,9042.702258,332.435871,0.28874,-8.874174516,400.7830645,409.3365484,1.287331613,399.9964839,22.81760645,1.979227097,1.873526129,17.27912581,16.41412258,1648510223,17:30:23,1648510223,1648510223,26,0.065,0.001,0.527,0.09,400,23,0.31,0.13,400.0020833,-0.038907474,0.055757598,1,391.1283,-0.083569881,0.032599744,1,0.081137609,0.003541495,0.001218417,1,3,3,3/3,2.2645,2.68088,0.0740664,0.0752379,0.0936784,0.0886348,26917.1,24352.1,28469.8,25223.7,34864.6,31565.7,41778.5,37231.6,1.4989,1.47723,-0.031352,0,25.5089,26.5692,45.184,33.264,28.2183,52.2501,27.504,0.5,0.601944,2.01835,20.3061,5.25697,11.9441,4.9931,3.299,9999,681.5,6532.9,9999,2.40636,2.93836,1.87408,1.87853,1.87683,1.8782,1.87241,1.87882,0.23075,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.527,0.09,0.17656452,0.000723023,-1.21059E-08,-2.82691E-11,-0.060003586,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,6.1,6.1,0.784912,2.55005,0.947266,2.10205,0.994873,2.3291,36.6469,24.0175,18,260.424,255.052,24.1336,34.356,30,34.8149,34.8246,15.6465,29.4994,22.4104,24.1323,400,22.832,98.1903,97.3036
26,1648510611,12836.4,20220328 17:36:50,17:36:50,5,1,30,1.2375,1.165834725,8.889555013,399.9998,27.70598111,1648510603,0.001679104,1.679103669,11.32932332,389.6878667,220.244368,18.09466826,32.01567757,0.114105719,2.644552129,0.111439451,0.069884021,98.5761959,25.06911899,25.06911899,3.192804058,63.04843867,1.993983201,3.162621062,1.198820857,-74.04847179,-22.7127005,-1.816479987,-0.00145638,11.41301767,1.642615332,11.32932332,409.3847044,399.449103,-0.000340725,87.37470137,1.679103669,22.89523311,24.29948881,5.88901E-07,102.1145183,0,0,1,0,39480.24401,515.8356667,412.6685333,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648510603,389.6878667,400.0191333,24.27033,22.89654333,389.2328667,24.17933,349.9994333,82.10724667,0.04998815,24.90981333,24.99969,999.9,0,0,9003.5,515.8356667,0.28874,-10.26643333,399.4577,409.3928,1.398788333,400.0191333,22.89654333,1.994821667,1.879972667,17.40330333,16.46808667,1648510632,17:37:12,1648510628,1648510632,27,-0.072,0,0.455,0.091,400,23,0.3,0.06,400.0011667,0.072653515,0.043044615,1,389.7553667,-0.067365379,0.030080429,1,0.112962749,0.003606292,0.001357511,1,3,3,3/3,2.51082,2.68135,0.0738631,0.0752316,0.094195,0.0888573,26922.9,24352,28469.7,25223.5,34844.9,31558.1,41778.8,37231.7,1.68687,1.9349,-0.0308752,0,25.511,26.5956,45.489,33.284,28.4388,54.3802,14.5793,1,0.602876,2.17284,20.3015,5.25458,11.9441,4.99245,3.299,9999,681.7,6540.3,9999,2.40267,2.94301,1.87408,1.87851,1.87683,1.8782,1.87241,1.87881,0.355,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.455,0.091,0.242029118,0.000723023,-1.21059E-08,-2.82691E-11,-0.059386052,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,6.5,6.5,1.07666,2.5647,1.44775,2.37915,1.54541,2.2937,36.7892,24.0087,18,342.332,519.857,23.9604,34.3632,30,34.8054,34.812,21.512,27.5315,20.5521,23.9605,400,22.9145,98.1905,97.3034
27,1648510980,13205.9,20220328 17:43:00,17:43:00,5,1,30,1.2375,1.165834725,8.787147593,699.99965,27.97499862,1648510972,0.002061643,2.061643347,15.18796928,386.316871,200.1571578,16.44439607,31.73879818,0.139123864,2.644001782,0.135181197,0.084833174,171.9020447,25.40777183,25.40777183,3.257804738,64.77854197,2.045263436,3.157316255,1.212541302,-90.9184716,-74.99129845,-6.008167941,-0.015893302,15.1709566,2.020140798,15.18796928,409.4304945,396.1062242,-0.000460076,88.19778696,2.061643347,23.20609854,24.92847902,7.91303E-05,102.1105128,0,0,1,0,39472.46982,899.5397419,719.6317935,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648510972,386.316871,399.9900645,24.89444516,23.20592903,385.799871,24.79744516,349.9849032,82.10750968,0.049912281,24.88167742,25.0032129,999.9,0,0,9000.807097,899.5397419,0.28874,-13.74506452,396.1181613,409.4927419,1.718740645,399.9900645,23.20592903,2.046504194,1.90538129,17.8088,16.67922258,1648511001,17:43:21,1648511001,1648510999,28,0.062,-0.001,0.517,0.097,400,23,0.44,0.09,399.9959016,0.036996298,0.055003638,1,386.2528197,-0.084437864,0.034680986,1,0.137915223,0.004588573,0.001775897,1,3,3,3/3,2.51078,2.68127,0.0733551,0.075224,0.095872,0.0897153,26936.1,24350,28468.1,25221.3,34778.1,31525.9,41775.9,37228.8,1.68668,1.93425,-0.0270531,0,25.4423,26.6204,45.342,33.314,28.3947,51.7102,14.8438,1,0.609291,2.70909,20.2916,5.25503,11.9439,4.99205,3.29875,9999,681.8,6547.4,9999,2.39508,2.93088,1.87408,1.87851,1.87683,1.8782,1.87241,1.87887,0.62125,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.517,0.097,0.169673481,0.000723023,-1.21059E-08,-2.82691E-11,-0.059443325,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,5.9,5.8,1.07788,2.5647,1.44775,2.37793,1.54541,2.32422,36.8842,24.0175,18,342.352,519.533,23.6079,34.4059,30.0013,34.83,34.8309,21.5251,26.1359,20.577,23.576,400,23.3427,98.1843,97.2955
28,1648511359,13584.4,20220328 17:49:18,17:49:18,5,1,30,1.2375,1.165834725,8.694475271,999.9995,28.2215807,1648511351,0.002404742,2.404741547,17.6251388,383.8335333,200.5403945,16.47499621,31.53307851,0.164715302,2.644796087,0.159221174,0.099991593,243.3821572,25.72930278,25.72930278,3.320586003,67.3523048,2.120908553,3.148976949,1.19967745,-106.0491022,-127.1782975,-10.20046462,-0.045707119,17.9813846,2.346270965,17.6251388,409.8336874,394.127,0.027579887,88.13997373,2.404741547,23.85439932,25.86198392,3.29927E-05,102.1091981,0,0,1,0,39494.91784,1273.585333,1018.868267,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648511351,383.8335333,400.0181,25.81656667,23.85739333,383.3555333,25.71456667,349.9994,82.10302,0.04998586,24.83736333,24.99515667,999.9,0,0,9005.144667,1273.585333,0.28874,-16.15676667,394.0506667,409.7946667,2.000527667,400.0181,23.85739333,2.123013333,1.958764,18.3929,17.11489333,1648511385,17:49:45,1648511385,1648511377,29,-0.039,-0.006,0.478,0.102,400,24,0.08,0.06,400.0033443,0.052454786,0.050962823,1,383.8701639,-0.074081438,0.031599533,1,0.16240131,0.003259967,0.000984653,1,3,3,3/3,2.51052,2.68148,0.0730007,0.075219,0.0983289,0.0913899,26944,24347.7,28465.7,25218.9,34680.8,31465.4,41772.4,37225.9,1.6864,1.9339,-0.0221282,0,25.3567,26.6452,45.69,33.375,28.7133,52.1302,14.7917,1,0.613697,2.69155,20.2928,5.25682,11.9439,4.99295,3.299,9999,681.9,6554.5,9999,2.3881,2.95283,1.87405,1.87851,1.87677,1.87817,1.87239,1.87881,0.8875,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.478,0.102,0.23203202,0.000723023,-1.21059E-08,-2.82691E-11,-0.060077088,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,6,6,1.07788,2.56592,1.44775,2.37915,1.54541,2.32666,36.9794,24.0087,18,342.432,519.648,23.2156,34.4621,30.0001,34.8751,34.8755,21.5338,25.5163,22.8888,23.2147,400,23.7713,98.1761,97.2873
29,1648511700,13925.9,20220328 17:55:00,17:55:00,5,1,30,1.2375,1.165834725,8.512427937,1499.99925,28.71492807,1648511692,0.002714456,2.714455848,20.25008719,381.7186774,193.1098119,15.86582807,31.36186011,0.184301276,2.644977538,0.177452553,0.111501972,358.7617083,26.28099115,26.28099115,3.43077186,70.86962745,2.217190682,3.128548521,1.213581178,-119.7075029,-221.3970128,-17.79579355,-0.138600953,20.30503863,2.660175052,20.25008719,410.1371346,392.3336667,0.000769072,88.14601186,2.714455848,24.76925297,27.03234895,5.77873E-05,102.1091171,0,0,1,0,39513.2199,1877.350645,1501.880516,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648511692,381.7186774,399.9923548,26.98638065,24.7678871,381.2566774,26.86938065,350.0194839,82.10959355,0.050022842,24.72837419,24.9936,999.9,0,0,9005.302258,1877.350645,0.28874,-18.27055806,392.3256774,410.1509032,2.260297097,399.9923548,24.7678871,2.219274194,2.033680645,19.10212903,17.70902903,1648511725,17:55:24,1648511722,1648511725,30,-0.016,-0.001,0.462,0.117,400,25,0.23,0.08,399.9951967,0.032370175,0.048394831,1,381.7312295,-0.098163934,0.030881791,1,0.183986845,0.002282809,0.000768975,1,3,3,3/3,2.51031,2.68138,0.0726803,0.0752235,0.101393,0.0938626,26949.6,24343.4,28462.1,25214.9,34558.4,31375.2,41766.6,37220.6,1.68615,1.93325,-0.0142008,0,25.2203,26.6565,47.223,33.415,29.7371,53.6902,14.8077,1,0.623765,3.16559,20.2838,5.25578,11.9441,4.9929,3.299,9999,682,6560.8,9999,2.37407,2.95349,1.87407,1.87851,1.87671,1.8782,1.87235,1.87881,1.33125,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.462,0.117,0.192792486,0.000723023,-1.21059E-08,-2.82691E-11,-0.065705768,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,5.2,5.4,1.0791,2.56592,1.44775,2.37793,1.54541,2.33521,37.0509,24.0087,18,342.656,519.75,22.551,34.5561,29.9999,34.9482,34.9449,21.5508,25.9902,28.7527,22.5606,400,24.8477,98.1629,97.2728
